label,BALLYHOO,"BARRACUDA,UNSPECIFIED","BOXFISH,UNSPECIFIED","CONCH,QUEEN","CRAB,BLUE LAND","DOLPHINFISH,UNSPECIFIED","FISHES,BONY","GOATFISH,UNSPECIFIED","GROUPER,UNSPECIFIED","GRUNT,WHITE","HERRING,SARDINELLA",HOGFISH,"JACKS,UNSPECIFIED","LOBSTERS,SPINY","MACKEREL,KING","MOJARRAS,UNSPECIFIED","MULLET,WHITE","OCTOPUS,UNSPECIFIED","PARROTFISHES,UNSPECIFIED","PORGY,UNSPECIFIED","SHELLFISH,UNSPECIFIED","SNAPPER,LANE","SNAPPER,MUTTON","SNAPPER,SILK","SNAPPER,UNSPECIFIED","SNAPPER,YELLOWTAIL","SNOOK,UNSPECIFIED","SQUIRRELFISH,UNSPECIFIED","TRIGGERFISH,QUEEN","TUNA AND MACKERELS,UNSPECIFI","MARLIN,UNSPECIFIED","SNOOK,COMMON","TRIGGERFISH,UNSPECIFIED","TUNA,YELLOWFIN",MANGROVE OYSTER,"CLAM,UNSPECIFIED","SHRIMP,PENAEUS","GROUPER,RED HIND","JACK,BAR","LOBSTER,SPOTTED SPINY","SHARKS,REQUIEM","SNAPPER,VERMILION","AMBERJACK,GREATER","BUMPER,ATLANTIC","DRUM,REEF CROAKER","GOBY,SIRAJO","GRUNT,BLACK MARGATE","GRUNT,BURRO",LADYFISH,"MACKEREL,CERO","MOONFISH,ATLANTIC","MULLET,LIZA","MULLET,UNSPECIFIED",PERMIT,"SNAPPER,QUEEN",TARPON,"TUNA,BLACKFIN","GOATFISH,SPOTTED","GROUPER,CONEY","GROUPER,GOLIATH","GROUPER,NASSAU","TUNA,SKIPJACK","TUNNY,LITTLE","BARRACUDA,SOUTHERN SENNNET","CHUB,RUDDERFISH",DOLPHINFISH,"GOATFISH,YELLOW","GRUNT,MARGATE","GRUNT,UNSPECIFIED","HALFBEAK,SILVERSTRIPE","MARLIN,BLUE",SQUIRRELFISH,"TRUNKFISH,UNSPECIFIED","WRASSE,SPANISH HOGFISH",BARBU,"DRUM,UNSPECIFIED","DRUMMER,WHITEMOUTH",WAHOO,"CRAB,UNSPECIFIED","GROUPER,YELLOWFIN",BLUE RUNNER,"HERRING,ATLANTIC THREAD","JACK,HORSE-EYE",RAINBOW RUNNER,"SCAD,BIGEYE","SNAPPER,BLACK","TILEFISH,SAND","TARPON,UNSPECIFIED","GROUPER,ROCK HIND","SCAD,MACKEREL",BONEFISH,"BONEFISH,UNSPECIFIED",HOUNDFISH,"JACK,YELLOW","MOJARRA,SILVER JENNY","SARDINE,SCALED","SCAD,ROUND","BARRACUDA,GUAGUANCHE","GROUPER,MISTY","SNAPPER,BLACKFIN",BIGEYE,"GRUNT,TOMTATE","PORGY,SEA BREAM","SNAPPER,CARDINAL","TUNA,ALBACORE","SURGEONFISH,OCEAN","CRAB,SPECKLED SWIMMING","SNAPPER,CUBERA","SNAPPER,DOG","TOPSNAIL,WEST INDIAN","CUTLASSFISH,ATLANTIC","DRUMMER,MONGOLAR","POMPANO,AFRICAN","SNAPPER,MAHOGANY","GROUPER,RED",TOBACCOFISH,"GRUNT,SMALLMOUTH","BURRFISHES,UNSPECIFIED","SNAPPER,GRAY","MOJARRA,YELLOWFIN",SAILFISH,"PUFFER,BANDTAIL","PORGY,JOLTHEAD","RAY,SPOTTED EAGLE","GROUPER,TIGER","BARRACUDA,GREAT","HERRING,DWARF","SARDINE,REDEAR","STINGRAY,SOUTHERN","TRIGGERFISH,OCEAN","REMORA,SHARKSUCKER","PARROTFISH,REDTAIL","STINGRAYS,UNSPECIFIED","TILEFISH,BLACKLINE","ANGELFISH,GRAY","BUTTERFLYFISH,FOUREYE","LOBSTER,SPANISH SLIPPER","BIGEYE,UNSPECIFIED","DURGON,BLACK","JACK,ALMACO","RAYS,EAGLE","RAYS,MANTA",SPANISH FLAG,"CUTLASSFISH,UNSPECIFIED","PARROTFISH,RAINBOW",TRIPLETAIL,"CARDINALFISH,UNSPECIFIED","GRUNT,BLUESTRIPED","JACK,BLACK","DAMSELFISH,BROWN CHROMIS","SCOMBROPS,ATLANTIC","SHARK,LEMON","SHARK,REEF","GROUPER,YELLOWEDGE","LIONFISH,UNSPECIFIED","SHARK,SHARPNOSE SEVENGILL","SHARK,TIGER","ANGELFISH,FRENCH","ANGELFISH,QUEEN",BARRACUDA,"COWFISH,HONEYCOMBED","GRUNT,FRENCH",LIONFISH,"PARROTFISH,PRINCESS","PARROTFISH,QUEEN","PARROTFISH,REDBAND","PARROTFISH,REDFIN","PARROTFISH,STOPLIGHT",SCHOOLMASTER,"SNAPPER,WENCHMAN","SQUIRRELFISH,LONGSPINE","SURGEONFISH,BLUE TANG","SURGEONFISH,DOCTORFISH","GRUNT,CAESAR","TRUNKFISH,SPOTTED","COWFISH,SCRAWLED","PORGY,SHEEPSHEAD (CALAMUS)","SHARKS,REQUIEM,UNSPECIFIED","GROUPER,GRAYSBY","NEEDLEFISH,UNSPECIFIED","PORGY,SAUCEREYE","TUNA,BIGEYE","GRUNT,COTTONWICK",TRUNKFISH,"SQUIDS,UNSPECIFIED","LOBSTER,RIDGED SLIPPER","SHARK,HAMMERHEAD","SNAPPER,SCHOOLMASTER","GROUPER,YELLOWMOUTH","CRAB,CORAL","SHARK,NURSE","CHUB,BERMUDA",JACKS,"SNAPPER, MAHOGANY","COWFISH,HONEYCOMB","HIND, ROCK",HERRINGS,"TUNA,UNSPECIFIED","SWORDFISH,UNSPECIFIED","GROUPER, BLACK","JACK, ALMACO",NASSAU GROUPER,"BASSES,SEA",CARDINAL,CERO,CONEY,"FISH,LION",GRUNTS,"HIND,RED",OCTOPUS,PARROTFISHES,PORGIES,SNAPPERS,"TOPSHELL,WESTINDIAN",GRAYSBY,HERRING,MOJARRAS,"TRIGGERFISH,GREY",WENCHMAN,"CHROMIS,BROWN","DOLPHIN,POMPANO",CUBERA,SNOOK,"SNOOK,FAT","RUNNER,BLUE","CRAB,LAND",GOATFISHES,"HERRING,THREAD","HIND,ROCK","RUNNER,RAINBOW", ,TRIP_YEAR,ISLAND,FISHING_ZONE
2017-PR-NORTH,254.827302,1297.302633,1630.894735,4494.226977,1341.3182610000001,0,88.03125,0,1042.475325,0,9328.995884,6379.949009,2949.046876,28515.175135,10125.910351,6648.675978,4278.782072,2768.351152,6783.0394719999995,71.81496899999999,296.526316,5571.451485,3667.1965450000002,56194.053408,14478.82401,30669.62415,0,0,8346.752467,0,0,6291.917755,0,1047.108552,0,0,0,5388.439141,5362.956419,0,0,3725.111841,0,0,0,0,0,0,0,3340.5542729999997,0,0,0,0,6817.788647,0,1619.311674,0,326.642269,0,0,120.463815,1218.537828,0,0,31498.97119,0,0,1183.788658,0,0,639.384875,0,0,0,0,748.265624,1610.045227,301.159539,771.43174,0,0,1339.001646,0,0,294.209705,0,0,0,0,0,0,0,0,0,0,0,0,0,713.516448,0,0,0,806.180921,854.8297680000001,0,0,525.870887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891.131578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.77385000000004,0,0,0,0,0,0,810.814144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,PR,NORTH
2017-PR-SOUTH,16546.333626,16.329962,6448.974024,29195.249741,900.869548,0,193.237881,0,308.908443,1016.540114,2301.163766,6165.921355,310.269271,57070.494293,6861.305538,243.588596,4837.751141,7581.18468,7559.411423,6247.571145,194.598706,39850.549727,5410.660621,10765.527217,5330.37166,27684.728303,0,0,10747.836428,80.288978,0,854.601323,0,489.89885,0,0,27.216603,2254.895533,4569.6676,0,0,293.939311,0,0,0,0,0,0,0,6895.326303,0,0,0,0,4240.346716,0,59.876526,691.3017100000001,140.165504,0,0,125.196373,121.113883,0,0,14615.315666,121.113879,53.072375,6907.57377,0,0,981.158531,0,0,0,0,657.2809560000001,601.4869180000001,153.773796,72.123998,0,0,151.052146,0,0,73.484828,0,0,0,0,0,0,0,35.381584,0,0,0,0,76.206489,1158.066446,0,0,0,1226.107957,0,0,0,1861.615625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.310254,68.041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.011164,393.279909,0,0,0,35.381583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,PR,SOUTH
2017-PR-WEST,30711.332587,0,18550.611507,108046.444031,1173.348279,0,886.861975,0,591.656516,0,2425.168906,6211.770631,39.858966,94743.514533,3582.324493,292.714275,1133.489319,5075.7901010000005,257.837682,606.603629,9.964741,19306.686253,7737.621633,101350.137872,2470.010248,11357.313887,0,0,13053.811136,795.933709,0,444.67657999999994,0,2306.837605,0,0,0,13512.189189,4911.37186,0,2029.070442,2942.089864,0,0,0,0,0,0,0,1206.979293,0,0,0,0,70184.163965,0,18805.957977000002,112.10334,0,0,0,10733.271951,6915.530446,0,0,28187.761879,0,0,312.643757,0,0,102.138599,0,0,0,0,0,6650.219204,255.346501,624.041923,0,0,0,0,0,2782.653997,0,0,0,0,0,0,0,0,0,0,0,0,3153.840612,3587.306863,0,0,0,4277.365197,49.823706,0,0,171.89178700000002,0,0,0,0,0,0,0,0,0,0,102.138599,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.087495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.578114,369.94102,0,600.37566,394.852872,0,2544.7457999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,PR,WEST
2017-ST. CROIX-EAST,0,0,0,19466,0,0,0,957.5,0,293,0,0,0,12137.5,0,0,0,0,0,0,0,552,877,2934,0,704,0,0,3555,0,0,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.75,0,0,0,2042,0,0,0,0,0,0,380,0,138,0,0,0,0,0,0,0,0,0,319,0,51,366,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,150,2717,0,292,0,0,0,1203,0,0,0,0,0,0,0,0,95,0,0,0,1447,0,0,0,0,0,0,0,0,0,0,0,0,3110,0,0,1463,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,1525,703,283,0,0,86,1377,2280,3060,4618,14239,2832,58,0,834.5,1317.5,0,0,113,0,0,647,0,8,0,256,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,ST. CROIX,EAST
2017-ST. CROIX-NORTH,0,0,0,2447,0,0,0,8,0,460,0,0,0,1078.5,3188,0,0,0,0,0,0,0,129,122,0,730,0,0,291,0,0,0,0,0,0,0,0,318,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,7012,0,0,19976,0,0,0,0,0,11,0,0,0,0,0,10016,0,0,152,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,30,440,0,0,17,55,368,114,149,727,98,0,0,402,376,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,ST. CROIX,NORTH
2017-ST. CROIX-SOUTH,0,0,0,11005,0,0,0,391,0,650,0,0,0,9263,2776,0,0,0,0,0,0,97,787.5,2730,0,1235,0,0,2547,0,0,0,0,0,0,0,0,1721,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,1764,0,0,0,7111,0,0,16540,0,240,0,0,0,4,0,0,0,0,0,9491,0,0,152,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,90,3495,0,74,0,0,0,122,0,0,0,0,0,0,0,0,170,0,0,0,264,0,0,0,7,0,0,0,0,0,0,0,0,3976,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,253,236,300,0,0,110,359,1298,3965,3416,3973.5,2559.5,0,0,579,606,0,0,274,0,0,53,0,29,0,27,0,0,0,0,0,0,0,0,0,0,0,0,312,899,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,ST. CROIX,SOUTH
2017-ST. CROIX-WEST,0,0,0,240,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,280,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,60,160,60,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,ST. CROIX,WEST
2017-ST. JOHN-NORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,ST. JOHN,NORTH
2017-ST. JOHN-SOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,ST. JOHN,SOUTH
2017-ST. THOMAS-NORTH,0,0,0,192,0,0,0,0,0,1355,0,274,0,9437,903,0,0,0,0,0,0,1102,1405,371,0,8327.94,0,0,4188.75,0,0,0,1094,0,0,0,0,2383.11,2408.2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.6,0,0,0,524,0,0,667,0,263,0,0,0,704.31,0,0,0,0,0,0,371.69,199,16233,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,0,84,0,0,0,69,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,598.21,0,0,1993.75,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,843.1800000000001,379,0,0,0,790,0,0,0,0,883.5,34,0,0,949.89,1158.32,0,0,2022.95,0,0,0,0,1107.62,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.05,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,ST. THOMAS,NORTH
2017-ST. THOMAS-SOUTH,1528,0,0,157,0,0,0,0,0,4046.58,0,942.08,0,33087.75,0,0,0,0,0,0,0,405,1241.74,0,0,6350.13,0,0,18185.14,0,0,0,2876.22,0,0,0,0,14204.12,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645.51,0,0,0,0,0,0,1130,0,1315.39,0,0,0,2801.52,0,0,0,0,0,170,710,275.5,1157.04,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,28,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,2108.86,0,0,4824.57,0,0,0,0,0,0,0,0,0,0,0,0,2813.31,0,0,0,0,0,0,0,0,0,1353.07,926.98,22,0,0,1473,0,0,177,63,2393.57,0,0,0,2103.21,2801.02,0,0,2183.8,66,0,0,36,2416.71,0,1680.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,ST. THOMAS,SOUTH
2017-ST. THOMAS-WEST,0,0,0,0,0,0,0,0,0,2945.68,0,1243.47,0,44334.7,372.5,0,0,0,0,0,0,455,1188,175,0,4799.38,0,0,6848.39,0,0,0,3140.25,0,0,0,0,8438.880000000001,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716.57,0,0,0,26,0,0,3119.5,0,849.23,0,0,0,1750.48,0,0,0,0,0,800,1292.5,455,1703.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.5,0,0,0,0,0,36.67,0,0,0,0,0,0,0,0,247.31,0,0,0,0,0,0,0,146.8,0,0,0,0,0,0,0,0,1604.2,0,0,3359.25,0,0,0,0,0,0,0,0,0,0,0,0,1757.72,0,0,0,0,0,0,0,0,0,1265.61,966.1,33,0,0,172.79,0,0,189,62,1985.76,0,0,0,2178.15,2771.18,0,0,3436.55,0,0,0,0,1748.52,0,842.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2017,ST. THOMAS,WEST
2018-PR-EAST,4517.699397,0,8834.682952,280247.102975,1656.702176,0,0,0,930.301992,0,2727.186659,37858.830704,0,223454.077986,6900.801756,0,3077.642893,2233.361972,13279.105142,7327.721168,156.112321,16366.305939,13301.406902,34711.096558,7767.384433,78473.521743,0,0,17984.776506000002,0,0,1248.898565,0,0,0,0,0,19144.468043,10714.402729,0,0,8191.11787,0,0,0,0,0,0,0,10755.820289000001,0,0,0,0,3899.622045,0,0,2673.025239,888.8844369999999,0,0,751.887911,0,0,0,3087.2007869999998,79.649143,50.975452,14512.07387,0,0,369.572023,0,0,0,0,0,0,0,273.99305200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724.393931,0,0,0,3189.151696,0,0,0,2351.242711,0,0,0,0,0,0,0,0,0,0,0,82.835109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102.737379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2018,PR,EAST
2018-PR-NORTH,241.802221,14.528888,611.251111,2945.213332,493.98222400000003,0,136.986667,0,547.9466639999999,0,4060.824444,1874.226664,1635.537783,17693.07334,4292.248883,3592.7866639999997,2205.27778,874.846669,1191.368887,290.577777,392.280001,5179.548882,2759.451111,21639.742228,7013.302213,13321.953322,0,0,3559.577776,292.653335,0,5567.677777,0,0,0,0,0,2494.817773,5885.23777,0,0,2081.78222,0,0,0,0,0,0,0,3693.451113,0,0,0,0,2195.937781,0,262.557776,0,492.944447,0,0,94.437776,687.008887,0,0,27144.115565,0,0,1338.733334,0,0,196.14000099999998,0,0,0,0,432.753334,2151.313336,0,194.06444299999998,0,0,883.148889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.306668,0,0,0,325.86222200000003,106.891112,0,0,670.404445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.977778,0,0,790.786662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.868889,0,0,0,0,0,0,0,0,0,0,0,0,0,2132.633334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2018,PR,NORTH
2018-PR-SOUTH,35327.773852,1367.870919,12268.159035,33200.211822,1222.761372,0,887.729022,0,766.093076,791.700644,4677.649074,17376.86885,249.673788,134017.206889,12406.86665,234.736039,7460.338122,20279.059869,14500.285376,10767.982338,364.907844,57399.363503,9205.920695,24572.595395,15225.833106,41283.667414999996,0,0,17519.844437,74.68874,0,2932.066534,0,0,0,0,657.260912,4927.322867,5808.650005,0,0,196.324688,0,0,0,0,0,0,0,20264.122063,0,0,0,0,7829.5138879999995,0,0,2859.511759,482.275864,0,0,57.617028,153.645407,70.420812,0,31770.455891999998,448.13243900000003,0,8181.617963,0,0,1530.0521880000001,0,0,0,0,1327.3256059999999,2227.858408,211.262436,0,0,0,0,0,0,85.35856,0,0,0,0,0,0,0,0,0,0,0,0,0,866.3893840000001,0,0,0,1670.893811,61.884956,0,0,2936.334464,0,0,0,0,0,0,0,0,0,0,0,57.617028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.35856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.553252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.558744,157.91333600000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2018,PR,SOUTH
2018-PR-WEST,22729.380562,0,17340.645561,76768.61655400001,294.144944,0,139.050328,0,755.150251,0,1807.654268,13477.185721,1604.426862,141947.923084,5916.056642,304.841102,846.067769,4795.097138,4577.9646490000005,457.79647,0,23487.739682,9442.5869,109992.018419,3437.751967,15291.257636,0,0,16633.628104,1010.7889240000001,0,3745.80192,0,3775.7512150000002,0,0,0,17297.860852,7025.250432,0,2494.348965,2217.317922,0,0,0,0,0,0,0,3285.866221,0,0,0,0,85954.495154,0,28433.652842,58.828986,638.561897,0,0,15095.517511,12915.636242,0,0,41733.281950000004,0,0,251.36021,0,0,67.385928,0,0,0,0,0,11685.575659,406.454811,244.942501,0,0,25.670829,0,1165.883521,3851.694085,0,0,0,0,0,0,0,0,0,0,0,0,3379.992585,3078.360346,0,0,0,4058.130346,128.35415,0,0,694.182022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.948561,0,0,0,0,0,0,34.227772,0,0,0,0,0,0,0,0,0,0,207.505874,152.95536099999998,0,436.404105,523.0431590000001,0,3694.460256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.132804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2018,PR,WEST
2018-ST. CROIX-EAST,0,0,0,7172.5,0,0,0,465,0,0,0,0,0,6229,0,0,0,0,0,0,0,361,368,0,0,351,0,0,2765,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,380,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,465,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,551,0,185,0,0,0,0,609,12,779,4048,808,0,0,28,493,0,0,0,0,75,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,221,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2018,ST. CROIX,EAST
2018-ST. CROIX-NORTH,0,0,0,990,0,0,0,97,0,345,0,7,0,773,1405,0,0,0,0,0,0,0,155,0,0,184,0,0,89,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,2096,0,0,3346.5,0,0,0,0,0,119,0,0,0,0,0,2231.5,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,64,107,451,733,133,0,0,221,93,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2018,ST. CROIX,NORTH
